userId,number_rating,average_rating,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,War,Musical,Documentary,IMAX,Western,Film-Noir,(no genres listed)
45,41.0,3.975609756097561,1.170731707317073,0.36585365853658536,0.36585365853658536,1.024390243902439,0.21951219512195122,0.6585365853658537,1.4634146341463414,1.7073170731707317,1.170731707317073,1.7317073170731707,0.21951219512195122,0.3170731707317073,0.6829268292682927,0.3170731707317073,0.36585365853658536,0.0,0.24390243902439024,0.3170731707317073,0.0,0.0
46,139.0,3.053956834532374,0.21223021582733814,0.0,0.06474820143884892,0.6223021582733813,0.12589928057553956,0.60431654676259,2.460431654676259,0.1618705035971223,0.4712230215827338,0.44964028776978415,0.08992805755395683,0.15467625899280577,0.20503597122302158,0.12589928057553956,0.1474820143884892,0.16546762589928057,0.12589928057553956,0.025179856115107913,0.0,0.0
47,32.0,4.03125,1.640625,0.421875,0.421875,1.046875,0.703125,0.375,0.875,2.765625,0.265625,1.859375,0.40625,0.28125,2.34375,0.0,0.140625,0.0,0.265625,0.0,0.0,0.0
48,20.0,4.275,0.85,0.8,1.025,1.0,0.0,0.2,1.975,1.325,0.625,0.85,0.425,0.425,1.95,0.65,0.0,0.0,0.65,0.0,0.0,0.0
49,309.0,2.779935275080906,0.6310679611650486,0.4401294498381877,0.2977346278317152,1.0048543689320388,0.3932038834951456,0.30097087378640774,1.2394822006472492,0.6423948220064725,0.42718446601941745,0.5210355987055016,0.13592233009708737,0.2087378640776699,0.41262135922330095,0.12297734627831715,0.12459546925566344,0.1423948220064725,0.14724919093851133,0.061488673139158574,0.022653721682847898,0.01779935275080906
50,358.0,3.7737430167597767,0.6997206703910615,0.1452513966480447,0.25,1.7430167597765363,0.420391061452514,0.7541899441340782,1.3631284916201116,0.8840782122905028,0.5586592178770949,0.840782122905028,0.5460893854748603,0.23743016759776536,0.6536312849162011,0.13128491620111732,0.14106145251396648,0.027932960893854747,0.05446927374301676,0.0893854748603352,0.034916201117318434,0.0
51,129.0,4.48062015503876,1.3565891472868217,0.4844961240310077,0.4496124031007752,1.2015503875968991,0.3875968992248062,0.6124031007751938,2.1627906976744184,2.565891472868217,1.2906976744186047,1.810077519379845,0.20155038759689922,0.43410852713178294,0.9612403100775194,0.4069767441860465,0.10852713178294573,0.10465116279069768,0.5271317829457365,0.06201550387596899,0.0,0.0
52,19.0,5.0,0.2631578947368421,0.0,0.0,1.3157894736842106,0.0,1.5789473684210527,2.6315789473684212,1.0526315789473684,0.5263157894736842,0.7894736842105263,0.2631578947368421,0.2631578947368421,0.5263157894736842,0.2631578947368421,0.5263157894736842,0.0,0.0,0.0,0.2631578947368421,0.0
53,32.0,3.03125,0.46875,0.1875,0.34375,1.09375,0.1875,0.59375,1.46875,0.625,0.78125,1.3125,0.125,0.28125,0.375,0.3125,0.1875,0.0,0.1875,0.09375,0.0,0.0
54,24.0,2.9375,0.4375,0.020833333333333332,0.10416666666666667,0.9375,0.2916666666666667,0.08333333333333333,1.4583333333333333,1.2083333333333333,1.8125,1.5208333333333333,0.0,0.2916666666666667,0.16666666666666666,0.1875,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
55,45.0,3.8,0.9555555555555556,0.1111111111111111,0.17777777777777778,1.4,0.2222222222222222,0.37777777777777777,1.488888888888889,1.8222222222222222,1.0222222222222221,1.6888888888888889,0.24444444444444444,0.17777777777777778,0.7111111111111111,0.28888888888888886,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0
56,475.0,3.389473684210526,0.9431578947368421,0.2505263157894737,0.2926315789473684,1.4505263157894737,0.3494736842105263,0.7157894736842105,1.2926315789473684,1.2021052631578948,0.5031578947368421,0.8505263157894737,0.10105263157894737,0.27157894736842103,0.6294736842105263,0.2968421052631579,0.21894736842105264,0.008421052631578947,0.031578947368421054,0.14736842105263157,0.11368421052631579,0.0
57,111.0,3.90990990990991,0.5765765765765766,0.3153153153153153,0.42342342342342343,1.5675675675675675,0.3963963963963964,1.054054054054054,1.7747747747747749,0.8918918918918919,0.5585585585585585,1.162162162162162,0.06306306306306306,0.24324324324324326,0.3333333333333333,0.1891891891891892,0.36036036036036034,0.0,0.11711711711711711,0.09009009009009009,0.0,0.0
58,106.0,4.367924528301887,0.7358490566037735,0.08490566037735849,0.08490566037735849,0.8962264150943396,0.24528301886792453,0.8679245283018868,2.6037735849056602,1.2547169811320755,0.7169811320754716,1.6320754716981132,0.2358490566037736,0.7641509433962265,0.4716981132075472,1.1132075471698113,0.0,0.08490566037735849,0.04716981132075472,0.0,0.2641509433962264,0.0
59,21.0,3.761904761904762,1.0,0.19047619047619047,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.6666666666666666,2.6666666666666665,0.5714285714285714,1.1428571428571428,1.0,0.0,0.3333333333333333,0.0,0.5714285714285714,0.19047619047619047,0.0,0.23809523809523808,0.0,0.0,0.0
60,38.0,4.052631578947368,0.5263157894736842,0.0,0.0,0.4605263157894737,0.4473684210526316,0.32894736842105265,1.881578947368421,1.118421052631579,1.3289473684210527,1.644736842105263,0.5263157894736842,0.5789473684210527,0.881578947368421,0.32894736842105265,0.0,0.0,0.0,0.40789473684210525,0.0,0.0
61,365.0,4.082191780821918,1.4438356164383561,0.13013698630136986,0.22876712328767124,0.9657534246575342,0.7465753424657534,0.4767123287671233,1.689041095890411,1.8246575342465754,0.7712328767123288,1.3082191780821917,0.23150684931506849,0.49726027397260275,1.252054794520548,0.21643835616438356,0.056164383561643834,0.0,0.5671232876712329,0.06164383561643835,0.012328767123287671,0.036986301369863014
62,270.0,3.6259259259259258,1.1444444444444444,0.5,0.40370370370370373,1.5092592592592593,0.48703703703703705,0.42777777777777776,1.2666666666666666,1.4333333333333333,0.7870370370370371,0.9037037037037037,0.13518518518518519,0.3037037037037037,0.7333333333333333,0.20555555555555555,0.15555555555555556,0.11296296296296296,0.26296296296296295,0.014814814814814815,0.08148148148148149,0.0
63,516.0,3.768410852713178,0.7422480620155039,0.24031007751937986,0.3546511627906977,1.5184108527131783,0.4883720930232558,0.7616279069767442,1.7994186046511629,0.8711240310077519,0.7073643410852714,0.9883720930232558,0.39825581395348836,0.39825581395348836,0.40794573643410853,0.22577519379844962,0.2054263565891473,0.04748062015503876,0.050387596899224806,0.0687984496124031,0.023255813953488372,0.0
64,33.0,4.03030303030303,0.803030303030303,0.0,0.0,0.5606060606060606,0.4393939393939394,0.3333333333333333,3.0,1.803030303030303,1.2727272727272727,1.4848484848484849,0.0,0.7727272727272727,1.106060606060606,0.696969696969697,0.0,0.0,0.7878787878787878,0.0,0.0,0.0
65,344.0,4.020348837209302,0.7732558139534884,0.18313953488372092,0.20784883720930233,1.6787790697674418,0.46511627906976744,0.7340116279069767,1.8299418604651163,1.1497093023255813,0.686046511627907,0.934593023255814,0.29651162790697677,0.3066860465116279,0.5174418604651163,0.17877906976744187,0.07412790697674419,0.0,0.014534883720930232,0.13226744186046513,0.056686046511627904,0.0
66,35.0,3.942857142857143,1.4428571428571428,0.5571428571428572,0.5571428571428572,2.1,0.5285714285714286,0.44285714285714284,1.3571428571428572,2.3285714285714287,1.0571428571428572,0.9428571428571428,0.0,0.2,1.042857142857143,0.37142857142857144,0.0,0.0,0.11428571428571428,0.21428571428571427,0.0,0.0
67,1259.0,3.2343129467831613,0.7863383637807784,0.2096902303415409,0.2621127879269261,1.3320095313741065,0.36656076250992853,0.7621127879269262,1.249801429706116,1.0615567911040509,0.4725972994440032,0.8455123113582208,0.23272438443208895,0.20333598093725178,0.5131056393963463,0.12986497220015886,0.13026211278792693,0.09928514694201747,0.17474185861795075,0.05917394757744242,0.009134233518665607,0.0
68,45.0,4.355555555555555,1.1555555555555554,0.0,0.0,0.9333333333333333,0.1111111111111111,0.37777777777777777,1.8222222222222222,1.7777777777777777,0.6,1.0888888888888888,0.5111111111111111,0.4,1.6444444444444444,0.17777777777777778,0.0,0.0,0.0,0.4444444444444444,0.08888888888888889,0.0
69,61.0,4.311475409836065,0.5737704918032787,0.06557377049180328,0.30327868852459017,1.221311475409836,0.30327868852459017,1.0245901639344261,3.6065573770491803,0.2459016393442623,0.4180327868852459,0.14754098360655737,0.07377049180327869,0.13114754098360656,0.4180327868852459,0.3524590163934426,0.0,0.14754098360655737,0.06557377049180328,0.06557377049180328,0.0,0.0
70,34.0,3.5588235294117645,1.6470588235294117,0.0,0.4117647058823529,0.7058823529411765,0.3235294117647059,0.7941176470588235,0.8235294117647058,2.3823529411764706,0.47058823529411764,1.6470588235294117,0.0,0.20588235294117646,1.088235294117647,0.11764705882352941,0.08823529411764706,0.0,0.0,0.0,0.0,0.0
71,44.0,4.1477272727272725,0.9545454545454546,0.0,0.0,0.7840909090909091,0.0,0.75,1.8863636363636365,1.6022727272727273,0.8181818181818182,1.2386363636363635,0.29545454545454547,0.29545454545454547,0.8636363636363636,0.3977272727272727,0.0,0.0,0.19318181818181818,0.09090909090909091,0.0,0.0
72,209.0,3.708133971291866,1.1507177033492824,0.3875598086124402,0.3827751196172249,2.0574162679425836,0.41866028708133973,0.5933014354066986,1.313397129186603,1.3444976076555024,0.5263157894736842,0.6722488038277512,0.09090909090909091,0.2511961722488038,0.6985645933014354,0.11483253588516747,0.07416267942583732,0.0,0.5023923444976076,0.045454545454545456,0.0,0.0
73,176.0,4.267045454545454,0.26136363636363635,0.0,0.0,0.6392045454545454,0.1534090909090909,0.6477272727272727,3.835227272727273,0.32386363636363635,0.8721590909090909,1.1789772727272727,0.22727272727272727,0.38920454545454547,0.17897727272727273,0.26136363636363635,0.022727272727272728,0.028409090909090908,0.0,0.11647727272727272,0.10795454545454546,0.0
74,68.0,3.25,1.2941176470588236,0.3088235294117647,0.3088235294117647,0.4485294117647059,0.4485294117647059,0.5220588235294118,1.0955882352941178,1.6544117647058822,0.4632352941176471,1.1544117647058822,0.20588235294117646,0.5808823529411765,1.2573529411764706,0.13970588235294118,0.19117647058823528,0.0,0.0661764705882353,0.1323529411764706,0.0,0.0
75,118.0,3.1059322033898304,0.614406779661017,0.038135593220338986,0.08050847457627118,0.8686440677966102,0.2627118644067797,0.16101694915254236,1.4067796610169492,0.9110169491525424,1.1144067796610169,1.1822033898305084,0.5,0.461864406779661,0.6779661016949152,0.23728813559322035,0.025423728813559324,0.029661016949152543,0.17796610169491525,0.11864406779661017,0.0,0.0
76,28.0,3.9642857142857144,2.2857142857142856,0.17857142857142858,0.17857142857142858,0.5178571428571429,0.8571428571428571,0.3392857142857143,1.0535714285714286,2.8214285714285716,0.625,0.8392857142857143,0.0,0.30357142857142855,1.4107142857142858,0.0,0.0,0.0,0.9464285714285714,0.0,0.0,0.0
77,60.0,3.15,1.1833333333333333,0.008333333333333333,0.058333333333333334,1.4083333333333334,0.058333333333333334,0.35,0.5666666666666667,1.875,0.6666666666666666,1.3083333333333333,0.16666666666666666,0.11666666666666667,0.9583333333333334,0.15,0.025,0.0,0.13333333333333333,0.03333333333333333,0.0,0.0
78,63.0,4.2063492063492065,1.3492063492063493,0.0,0.0,0.9206349206349206,0.25396825396825395,0.38095238095238093,1.4444444444444444,2.6031746031746033,0.7936507936507936,1.4761904761904763,0.3968253968253968,0.14285714285714285,0.9682539682539683,0.38095238095238093,0.2857142857142857,0.4126984126984127,0.0,0.0,0.07936507936507936,0.0
79,166.0,4.2620481927710845,0.8343373493975904,0.024096385542168676,0.07228915662650602,0.25301204819277107,0.34036144578313254,0.10542168674698796,1.8042168674698795,2.0210843373493974,1.1475903614457832,3.0271084337349397,1.1686746987951808,0.9457831325301205,1.3644578313253013,0.14759036144578314,0.0,0.0,0.6174698795180723,0.0,0.024096385542168676,0.0
80,25.0,2.84,1.04,0.16,0.16,0.6,0.04,0.28,0.92,1.4,0.76,1.44,0.0,0.32,0.92,0.32,0.16,0.0,0.2,0.0,0.0,0.0
81,226.0,3.3849557522123894,1.092920353982301,0.16371681415929204,0.25442477876106195,1.7256637168141593,0.36283185840707965,0.5088495575221239,0.7057522123893806,1.8053097345132743,0.7942477876106194,0.9646017699115044,0.2079646017699115,0.19469026548672566,0.5929203539823009,0.11946902654867257,0.09955752212389381,0.01327433628318584,0.028761061946902654,0.12831858407079647,0.004424778761061947,0.0
